ID,Flight Number,Origin Airport,Origin Code,Destination Airport,Destination Code,Departing Date,Departing Time,Duration,Distance,Time Zone Difference,Arrival Date,Arrival Time,Flight Type,Surcharge,Food Served,Route Cost,Miner Points,Total Seats,First Class Seats,Business Class Seats,Main Cabin Seats,First Class Price,Business Class Price,Main Cabin Price,First Class Seats Sold,Business Class Seats Sold,Main Cabin Seats Sold,Total First Class Revenue,Total Business Class Revenue,Total Main Cabin Revenue
904,234904,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,4/2/2023,5:30 AM,94,551.0,-1,4/2/2023,6:04 AM,Domestic,0.0,false,19082.0,1102,141,9,41,91,2553.0,903.0,536.0,0,0,0,0.0,0.0,0.0
905,235905,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,4/2/2023,8:25 AM,94,551.0,-1,4/2/2023,8:59 AM,Domestic,0.0,false,19082.0,1102,155,11,59,85,1624.0,883.0,311.0,0,0,0,0.0,0.0,0.0
1329,2361329,El Paso International Airport,ELP,Cancun International Airport,CUN,4/6/2023,12:10 PM,190,1229.0,2,4/6/2023,5:20 PM,International,4.0,true,76340.0,3687,161,15,54,92,6483.0,4146.0,1429.0,0,0,0,0.0,0.0,0.0
1328,2351328,El Paso International Airport,ELP,Cancun International Airport,CUN,4/6/2023,8:25 AM,190,1229.0,2,4/6/2023,1:35 PM,International,4.0,true,76340.0,3687,149,11,50,88,8404.0,3209.0,1088.0,0,0,0,0.0,0.0,0.0
906,236906,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,4/2/2023,12:10 PM,94,551.0,-1,4/2/2023,12:44 PM,Domestic,0.0,false,19082.0,1102,146,8,51,87,2624.0,1155.0,314.0,0,0,0,0.0,0.0,0.0
907,237907,El Paso International Airport,ELP,Los Angeles International Airport,LAX,4/2/2023,5:30 AM,113,714.0,-1,4/2/2023,6:23 AM,Domestic,0.0,false,14000.0,1428,163,15,57,91,2467.0,899.0,534.0,0,0,0,0.0,0.0,0.0
908,238908,El Paso International Airport,ELP,Los Angeles International Airport,LAX,4/2/2023,8:25 AM,113,714.0,-1,4/2/2023,9:18 AM,Domestic,0.0,false,14000.0,1428,151,8,54,89,3298.0,986.0,387.0,0,0,0,0.0,0.0,0.0
909,230909,El Paso International Airport,ELP,Los Angeles International Airport,LAX,4/2/2023,12:10 PM,113,714.0,-1,4/2/2023,1:03 PM,Domestic,0.0,false,14000.0,1428,156,8,49,99,2565.0,920.0,365.0,0,0,0,0.0,0.0,0.0
1341,2301341,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,4/6/2023,12:10 PM,639,4662.0,8,4/8/2023,6:49 AM,International,12.0,true,67763.0,13986,175,15,59,101,4576.0,3342.0,924.0,0,0,0,0.0,0.0,0.0
1340,2381340,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,4/6/2023,8:25 AM,639,4662.0,8,4/8/2023,3:04 AM,International,12.0,true,67763.0,13986,145,12,44,89,4093.0,4028.0,1294.0,0,0,0,0.0,0.0,0.0
1338,2361338,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,4/6/2023,12:10 PM,219,1449.0,-2,4/6/2023,1:49 PM,International,4.0,true,64960.0,4347,143,11,45,87,8347.0,4879.0,1129.0,0,0,0,0.0,0.0,0.0
1337,2351337,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,4/6/2023,8:25 AM,219,1449.0,-2,4/6/2023,10:04 AM,International,4.0,true,64960.0,4347,140,11,43,86,7541.0,3816.0,1180.0,0,0,0,0.0,0.0,0.0
1336,2341336,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,4/6/2023,5:30 AM,219,1449.0,-2,4/6/2023,7:09 AM,International,4.0,true,64960.0,4347,162,10,55,97,9075.0,3893.0,1166.0,0,0,0,0.0,0.0,0.0
1335,2331335,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,4/6/2023,12:10 PM,219,1449.0,2,4/6/2023,5:49 PM,International,4.0,true,57452.0,4347,150,9,48,93,6777.0,3411.0,1155.0,0,0,0,0.0,0.0,0.0
1334,2321334,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,4/6/2023,8:25 AM,219,1449.0,2,4/6/2023,2:04 PM,International,4.0,true,57452.0,4347,150,8,42,100,7330.0,3601.0,1144.0,0,0,0,0.0,0.0,0.0
1333,2311333,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,4/6/2023,5:30 AM,219,1449.0,2,4/6/2023,11:09 AM,International,4.0,true,57452.0,4347,164,13,63,88,5536.0,5490.0,1273.0,0,0,0,0.0,0.0,0.0
1332,2301332,Cancun International Airport,CUN,El Paso International Airport,ELP,4/6/2023,12:10 PM,190,1229.0,-2,4/6/2023,1:20 PM,International,4.0,true,71648.0,3687,151,11,54,86,7717.0,3538.0,1239.0,0,0,0,0.0,0.0,0.0
1331,2381331,Cancun International Airport,CUN,El Paso International Airport,ELP,4/6/2023,8:25 AM,190,1229.0,-2,4/6/2023,9:35 AM,International,4.0,true,71648.0,3687,138,10,41,87,5018.0,5009.0,1176.0,0,0,0,0.0,0.0,0.0
910,231910,Los Angeles International Airport,LAX,El Paso International Airport,ELP,4/2/2023,5:30 AM,113,714.0,1,4/2/2023,8:23 AM,Domestic,0.0,false,10513.0,1428,153,13,51,89,1270.0,680.0,434.0,0,0,0,0.0,0.0,0.0
911,232911,Los Angeles International Airport,LAX,El Paso International Airport,ELP,4/2/2023,8:25 AM,113,714.0,1,4/2/2023,11:18 AM,Domestic,0.0,false,10513.0,1428,163,11,59,93,2839.0,936.0,517.0,0,0,0,0.0,0.0,0.0
912,233912,Los Angeles International Airport,LAX,El Paso International Airport,ELP,4/2/2023,12:10 PM,113,714.0,1,4/2/2023,3:03 PM,Domestic,0.0,false,10513.0,1428,154,10,45,99,3322.0,1191.0,188.0,0,0,0,0.0,0.0,0.0
913,234913,El Paso International Airport,ELP,Chicago International Airport,ORD,4/2/2023,5:30 AM,176,1235.0,1,4/2/2023,9:26 AM,Domestic,0.0,false,10706.0,2470,160,10,52,98,3088.0,1115.0,452.0,0,0,0,0.0,0.0,0.0
914,235914,El Paso International Airport,ELP,Chicago International Airport,ORD,4/2/2023,8:25 AM,176,1235.0,1,4/2/2023,12:21 PM,Domestic,0.0,false,10706.0,2470,157,10,50,97,2683.0,1012.0,292.0,0,0,0,0.0,0.0,0.0
915,236915,El Paso International Airport,ELP,Chicago International Airport,ORD,4/2/2023,12:10 PM,176,1235.0,1,4/2/2023,4:06 PM,Domestic,0.0,false,10706.0,2470,156,11,59,86,2393.0,816.0,451.0,0,0,0,0.0,0.0,0.0
916,237916,Chicago International Airport,ORD,El Paso International Airport,ELP,4/2/2023,5:30 AM,176,1235.0,-1,4/2/2023,7:26 AM,Domestic,0.0,false,19778.0,2470,163,12,59,92,3022.0,1066.0,187.0,0,0,0,0.0,0.0,0.0
1339,2371339,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,4/6/2023,5:30 AM,639,4662.0,8,4/8/2023,12:09 AM,International,12.0,true,67763.0,13986,169,8,61,100,12091.0,4877.0,838.0,0,0,0,0.0,0.0,0.0
917,238917,Chicago International Airport,ORD,El Paso International Airport,ELP,4/2/2023,8:25 AM,176,1235.0,-1,4/2/2023,10:21 AM,Domestic,0.0,false,19778.0,2470,147,8,45,94,2348.0,611.0,194.0,0,0,0,0.0,0.0,0.0
918,230918,Chicago International Airport,ORD,El Paso International Airport,ELP,4/2/2023,12:10 PM,176,1235.0,-1,4/2/2023,2:06 PM,Domestic,0.0,false,19778.0,2470,151,10,48,93,1200.0,1072.0,217.0,0,0,0,0.0,0.0,0.0
919,231919,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,4/2/2023,5:30 AM,181,1280.0,2,4/2/2023,10:31 AM,Domestic,0.0,false,11291.0,2560,151,13,45,93,3462.0,838.0,185.0,0,0,0,0.0,0.0,0.0
1110,2331110,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,4/4/2023,12:10 PM,256,1903.0,-2,4/4/2023,2:26 PM,Domestic,0.0,false,12213.0,3806,146,11,50,85,1842.0,1094.0,255.0,0,0,0,0.0,0.0,0.0
1350,2301350,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,4/6/2023,12:10 PM,725,5322.0,-16,4/7/2023,8:15 AM,International,14.0,true,51367.0,15966,156,14,50,92,8185.0,5573.0,1297.0,0,0,0,0.0,0.0,0.0
1349,2381349,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,4/6/2023,8:25 AM,725,5322.0,-16,4/7/2023,4:30 AM,International,14.0,true,51367.0,15966,159,10,55,94,11006.0,4157.0,1349.0,0,0,0,0.0,0.0,0.0
1107,2301107,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,4/4/2023,12:10 PM,256,1903.0,2,4/4/2023,6:26 PM,Domestic,0.0,false,16215.0,3806,150,14,41,95,2911.0,817.0,258.0,0,0,0,0.0,0.0,0.0
1348,2371348,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,4/6/2023,5:30 AM,725,5322.0,-16,4/7/2023,1:35 AM,International,14.0,true,51367.0,15966,173,15,57,101,10820.0,5995.0,1192.0,0,0,0,0.0,0.0,0.0
1106,2381106,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,4/4/2023,8:25 AM,256,1903.0,2,4/4/2023,2:41 PM,Domestic,0.0,false,16215.0,3806,159,14,44,101,2284.0,572.0,544.0,0,0,0,0.0,0.0,0.0
1105,2371105,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,4/4/2023,5:30 AM,256,1903.0,2,4/4/2023,11:46 AM,Domestic,0.0,false,16215.0,3806,166,12,61,93,2875.0,660.0,234.0,0,0,0,0.0,0.0,0.0
1347,2361347,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,4/6/2023,12:10 PM,725,5322.0,16,4/7/2023,4:15 PM,International,14.0,true,75881.0,15966,157,10,49,98,5936.0,4801.0,884.0,0,0,0,0.0,0.0,0.0
1346,2351346,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,4/6/2023,8:25 AM,725,5322.0,16,4/7/2023,12:30 PM,International,14.0,true,75881.0,15966,169,12,57,100,11151.0,4337.0,1108.0,0,0,0,0.0,0.0,0.0
1104,2361104,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,4/4/2023,12:10 PM,181,1280.0,-2,4/4/2023,1:11 PM,Domestic,0.0,false,10990.0,2560,165,15,51,99,3352.0,765.0,227.0,0,0,0,0.0,0.0,0.0
1345,2341345,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,4/6/2023,5:30 AM,725,5322.0,16,4/7/2023,9:35 AM,International,14.0,true,75881.0,15966,166,9,63,94,5900.0,5135.0,1107.0,0,0,0,0.0,0.0,0.0
1103,2351103,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,4/4/2023,8:25 AM,181,1280.0,-2,4/4/2023,9:26 AM,Domestic,0.0,false,10990.0,2560,167,15,61,91,3125.0,900.0,457.0,0,0,0,0.0,0.0,0.0
1102,2341102,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,4/4/2023,5:30 AM,181,1280.0,-2,4/4/2023,6:31 AM,Domestic,0.0,false,10990.0,2560,148,10,40,98,2874.0,1062.0,121.0,0,0,0,0.0,0.0,0.0
1344,2331344,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,4/6/2023,12:10 PM,639,4662.0,-8,4/6/2023,2:49 PM,International,12.0,true,54532.0,13986,164,9,56,99,6294.0,5753.0,799.0,0,0,0,0.0,0.0,0.0
1343,2321343,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,4/6/2023,8:25 AM,639,4662.0,-8,4/6/2023,11:04 AM,International,12.0,true,54532.0,13986,147,8,50,89,8766.0,3858.0,771.0,0,0,0,0.0,0.0,0.0
1101,2331101,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,4/4/2023,12:10 PM,181,1280.0,2,4/4/2023,5:11 PM,Domestic,0.0,false,11291.0,2560,167,13,52,102,2849.0,948.0,431.0,0,0,0,0.0,0.0,0.0
1342,2311342,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,4/6/2023,5:30 AM,639,4662.0,-8,4/6/2023,8:09 AM,International,12.0,true,54532.0,13986,148,14,46,88,6075.0,3910.0,1177.0,0,0,0,0.0,0.0,0.0
920,232920,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,4/2/2023,8:25 AM,181,1280.0,2,4/2/2023,1:26 PM,Domestic,0.0,false,11291.0,2560,158,13,48,97,2059.0,1013.0,306.0,0,0,0,0.0,0.0,0.0
1100,2321100,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,4/4/2023,8:25 AM,181,1280.0,2,4/4/2023,1:26 PM,Domestic,0.0,false,11291.0,2560,164,15,61,88,2029.0,1077.0,459.0,0,0,0,0.0,0.0,0.0
921,233921,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,4/2/2023,12:10 PM,181,1280.0,2,4/2/2023,5:11 PM,Domestic,0.0,false,11291.0,2560,154,13,44,97,2214.0,1160.0,452.0,0,0,0,0.0,0.0,0.0
922,234922,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,4/2/2023,5:30 AM,181,1280.0,-2,4/2/2023,6:31 AM,Domestic,0.0,false,10990.0,2560,172,11,61,100,3070.0,992.0,247.0,0,0,0,0.0,0.0,0.0
923,235923,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,4/2/2023,8:25 AM,181,1280.0,-2,4/2/2023,9:26 AM,Domestic,0.0,false,10990.0,2560,143,15,41,87,2943.0,936.0,271.0,0,0,0,0.0,0.0,0.0
924,236924,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,4/2/2023,12:10 PM,181,1280.0,-2,4/2/2023,1:11 PM,Domestic,0.0,false,10990.0,2560,162,15,44,103,2966.0,1177.0,145.0,0,0,0,0.0,0.0,0.0
925,237925,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,4/2/2023,5:30 AM,256,1903.0,2,4/2/2023,11:46 AM,Domestic,0.0,false,16215.0,3806,146,14,47,85,2247.0,696.0,412.0,0,0,0,0.0,0.0,0.0
926,238926,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,4/2/2023,8:25 AM,256,1903.0,2,4/2/2023,2:41 PM,Domestic,0.0,false,16215.0,3806,161,11,47,103,1356.0,904.0,187.0,0,0,0,0.0,0.0,0.0
1109,2321109,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,4/4/2023,8:25 AM,256,1903.0,-2,4/4/2023,10:41 AM,Domestic,0.0,false,12213.0,3806,155,12,57,86,2942.0,658.0,531.0,0,0,0,0.0,0.0,0.0
927,230927,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,4/2/2023,12:10 PM,256,1903.0,2,4/2/2023,6:26 PM,Domestic,0.0,false,16215.0,3806,153,10,49,94,2675.0,606.0,534.0,0,0,0,0.0,0.0,0.0
928,231928,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,4/2/2023,5:30 AM,256,1903.0,-2,4/2/2023,7:46 AM,Domestic,0.0,false,12213.0,3806,153,12,40,101,2927.0,975.0,161.0,0,0,0,0.0,0.0,0.0
1108,2311108,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,4/4/2023,5:30 AM,256,1903.0,-2,4/4/2023,7:46 AM,Domestic,0.0,false,12213.0,3806,154,9,56,89,3456.0,1072.0,313.0,0,0,0,0.0,0.0,0.0
929,232929,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,4/2/2023,8:25 AM,256,1903.0,-2,4/2/2023,10:41 AM,Domestic,0.0,false,12213.0,3806,148,9,53,86,1548.0,783.0,537.0,0,0,0,0.0,0.0,0.0
1121,2351121,Harry Reid International Airport,LAS,El Paso International Airport,ELP,4/4/2023,8:25 AM,97,582.0,1,4/4/2023,11:02 AM,Domestic,0.0,false,16242.0,1164,143,12,46,85,1517.0,1150.0,488.0,0,0,0,0.0,0.0,0.0
1120,2341120,Harry Reid International Airport,LAS,El Paso International Airport,ELP,4/4/2023,5:30 AM,97,582.0,1,4/4/2023,8:07 AM,Domestic,0.0,false,16242.0,1164,174,9,61,104,2929.0,923.0,268.0,0,0,0,0.0,0.0,0.0
1118,2321118,El Paso International Airport,ELP,Harry Reid International Airport,LAS,4/4/2023,8:25 AM,97,582.0,-1,4/4/2023,9:02 AM,Domestic,0.0,false,17071.0,1164,150,13,46,91,2435.0,799.0,525.0,0,0,0,0.0,0.0,0.0
1117,2311117,El Paso International Airport,ELP,Harry Reid International Airport,LAS,4/4/2023,5:30 AM,97,582.0,-1,4/4/2023,6:07 AM,Domestic,0.0,false,17071.0,1164,163,13,52,98,1539.0,1051.0,549.0,0,0,0,0.0,0.0,0.0
1116,2301116,Logan International Airport,BOS,El Paso International Airport,ELP,4/4/2023,12:10 PM,275,2064.0,2,4/4/2023,6:45 PM,Domestic,0.0,false,15119.0,4128,159,14,55,90,3260.0,924.0,510.0,0,0,0,0.0,0.0,0.0
1115,2381115,Logan International Airport,BOS,El Paso International Airport,ELP,4/4/2023,8:25 AM,275,2064.0,2,4/4/2023,3:00 PM,Domestic,0.0,false,15119.0,4128,160,8,48,104,3223.0,1180.0,305.0,0,0,0,0.0,0.0,0.0
1114,2371114,Logan International Airport,BOS,El Paso International Airport,ELP,4/4/2023,5:30 AM,275,2064.0,2,4/4/2023,12:05 PM,Domestic,0.0,false,15119.0,4128,145,8,42,95,2244.0,787.0,147.0,0,0,0,0.0,0.0,0.0
1113,2361113,El Paso International Airport,ELP,Logan International Airport,BOS,4/4/2023,12:10 PM,275,2064.0,2,4/4/2023,6:45 PM,Domestic,0.0,false,11994.0,4128,157,14,46,97,1865.0,886.0,375.0,0,0,0,0.0,0.0,0.0
1112,2351112,El Paso International Airport,ELP,Logan International Airport,BOS,4/4/2023,8:25 AM,275,2064.0,2,4/4/2023,3:00 PM,Domestic,0.0,false,11994.0,4128,142,8,43,91,2762.0,1162.0,130.0,0,0,0,0.0,0.0,0.0
930,233930,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,4/2/2023,12:10 PM,256,1903.0,-2,4/2/2023,2:26 PM,Domestic,0.0,false,12213.0,3806,172,12,58,102,2331.0,958.0,250.0,0,0,0,0.0,0.0,0.0
931,234931,El Paso International Airport,ELP,Logan International Airport,BOS,4/2/2023,5:30 AM,275,2064.0,2,4/2/2023,12:05 PM,Domestic,0.0,false,11994.0,4128,150,14,42,94,3194.0,920.0,326.0,0,0,0,0.0,0.0,0.0
1111,2341111,El Paso International Airport,ELP,Logan International Airport,BOS,4/4/2023,5:30 AM,275,2064.0,2,4/4/2023,12:05 PM,Domestic,0.0,false,11994.0,4128,154,15,47,92,1863.0,933.0,510.0,0,0,0,0.0,0.0,0.0
932,235932,El Paso International Airport,ELP,Logan International Airport,BOS,4/2/2023,8:25 AM,275,2064.0,2,4/2/2023,3:00 PM,Domestic,0.0,false,11994.0,4128,158,14,57,87,3150.0,1106.0,213.0,0,0,0,0.0,0.0,0.0
933,236933,El Paso International Airport,ELP,Logan International Airport,BOS,4/2/2023,12:10 PM,275,2064.0,2,4/2/2023,6:45 PM,Domestic,0.0,false,11994.0,4128,148,8,47,93,3323.0,1007.0,125.0,0,0,0,0.0,0.0,0.0
934,237934,Logan International Airport,BOS,El Paso International Airport,ELP,4/2/2023,5:30 AM,275,2064.0,2,4/2/2023,12:05 PM,Domestic,0.0,false,15119.0,4128,147,13,47,87,2708.0,1137.0,128.0,0,0,0,0.0,0.0,0.0
935,238935,Logan International Airport,BOS,El Paso International Airport,ELP,4/2/2023,8:25 AM,275,2064.0,2,4/2/2023,3:00 PM,Domestic,0.0,false,15119.0,4128,152,10,53,89,1351.0,947.0,164.0,0,0,0,0.0,0.0,0.0
936,230936,Logan International Airport,BOS,El Paso International Airport,ELP,4/2/2023,12:10 PM,275,2064.0,2,4/2/2023,6:45 PM,Domestic,0.0,false,15119.0,4128,150,15,46,89,1763.0,724.0,458.0,0,0,0,0.0,0.0,0.0
937,231937,El Paso International Airport,ELP,Harry Reid International Airport,LAS,4/2/2023,5:30 AM,97,582.0,-1,4/2/2023,6:07 AM,Domestic,0.0,false,17071.0,1164,144,11,41,92,2342.0,1004.0,122.0,0,0,0,0.0,0.0,0.0
938,232938,El Paso International Airport,ELP,Harry Reid International Airport,LAS,4/2/2023,8:25 AM,97,582.0,-1,4/2/2023,9:02 AM,Domestic,0.0,false,17071.0,1164,147,14,41,92,3404.0,1097.0,141.0,0,0,0,0.0,0.0,0.0
939,233939,El Paso International Airport,ELP,Harry Reid International Airport,LAS,4/2/2023,12:10 PM,97,582.0,-1,4/2/2023,12:47 PM,Domestic,0.0,false,17071.0,1164,155,11,52,92,2243.0,876.0,167.0,0,0,0,0.0,0.0,0.0
1119,2331119,El Paso International Airport,ELP,Harry Reid International Airport,LAS,4/4/2023,12:10 PM,97,582.0,-1,4/4/2023,12:47 PM,Domestic,0.0,false,17071.0,1164,166,13,64,89,1920.0,890.0,386.0,0,0,0,0.0,0.0,0.0
1132,2371132,Aeropuerto Internacional Benito Juarez,MEX,Abraham Gonzalez International Airport,CJS,4/4/2023,5:30 AM,142,957.0,-1,4/4/2023,6:52 AM,International,3.0,true,56292.0,2871,155,11,57,87,8762.0,5071.0,912.0,0,0,0,0.0,0.0,0.0
1131,2361131,Abraham Gonzalez International Airport,CJS,Aeropuerto Internacional Benito Juarez,MEX,4/4/2023,12:10 PM,142,957.0,1,4/4/2023,3:32 PM,International,3.0,true,71871.0,2871,173,11,63,99,12882.0,3410.0,765.0,0,0,0,0.0,0.0,0.0
1130,2351130,Abraham Gonzalez International Airport,CJS,Aeropuerto Internacional Benito Juarez,MEX,4/4/2023,8:25 AM,142,957.0,1,4/4/2023,11:47 AM,International,3.0,true,71871.0,2871,180,13,63,104,8905.0,4773.0,1049.0,0,0,0,0.0,0.0,0.0
1129,2341129,Abraham Gonzalez International Airport,CJS,Aeropuerto Internacional Benito Juarez,MEX,4/4/2023,5:30 AM,142,957.0,1,4/4/2023,8:52 AM,International,3.0,true,71871.0,2871,147,11,41,95,10509.0,5126.0,970.0,0,0,0,0.0,0.0,0.0
1128,2331128,Heathrow Airport,LHR,El Paso International Airport,ELP,4/4/2023,12:10 PM,645,5148.0,-7,4/4/2023,3:55 PM,International,13.0,true,72726.0,15444,145,13,46,86,10311.0,4288.0,1407.0,0,0,0,0.0,0.0,0.0
1127,2321127,Heathrow Airport,LHR,El Paso International Airport,ELP,4/4/2023,8:25 AM,645,5148.0,-7,4/4/2023,12:10 PM,International,13.0,true,72726.0,15444,166,14,59,93,4432.0,5513.0,1176.0,0,0,0,0.0,0.0,0.0
1126,2311126,Heathrow Airport,LHR,El Paso International Airport,ELP,4/4/2023,5:30 AM,645,5148.0,-7,4/4/2023,9:15 AM,International,13.0,true,72726.0,15444,172,14,56,102,6193.0,5495.0,1359.0,0,0,0,0.0,0.0,0.0
1125,2301125,El Paso International Airport,ELP,Heathrow Airport,LHR,4/4/2023,12:10 PM,645,5148.0,7,4/6/2023,5:55 AM,International,13.0,true,66329.0,15444,167,10,56,101,9761.0,5081.0,1122.0,0,0,0,0.0,0.0,0.0
940,234940,Harry Reid International Airport,LAS,El Paso International Airport,ELP,4/2/2023,5:30 AM,97,582.0,1,4/2/2023,8:07 AM,Domestic,0.0,false,16242.0,1164,161,13,45,103,2512.0,1142.0,306.0,0,0,0,0.0,0.0,0.0
1124,2381124,El Paso International Airport,ELP,Heathrow Airport,LHR,4/4/2023,8:25 AM,645,5148.0,7,4/6/2023,2:10 AM,International,13.0,true,66329.0,15444,166,13,64,89,11757.0,4774.0,852.0,0,0,0,0.0,0.0,0.0
1123,2371123,El Paso International Airport,ELP,Heathrow Airport,LHR,4/4/2023,5:30 AM,645,5148.0,7,4/4/2023,11:15 PM,International,13.0,true,66329.0,15444,150,8,49,93,7933.0,5180.0,1069.0,0,0,0,0.0,0.0,0.0
941,235941,Harry Reid International Airport,LAS,El Paso International Airport,ELP,4/2/2023,8:25 AM,97,582.0,1,4/2/2023,11:02 AM,Domestic,0.0,false,16242.0,1164,163,12,52,99,1868.0,1080.0,407.0,0,0,0,0.0,0.0,0.0
700,237700,Cancun International Airport,CUN,El Paso International Airport,ELP,3/30/2023,5:30 AM,190,1229.0,-2,3/30/2023,6:40 AM,International,4.0,true,71648.0,3687,165,11,57,97,7625.0,3230.0,953.0,0,0,0,0.0,0.0,0.0
942,236942,Harry Reid International Airport,LAS,El Paso International Airport,ELP,4/2/2023,12:10 PM,97,582.0,1,4/2/2023,2:47 PM,Domestic,0.0,false,16242.0,1164,167,11,58,98,3483.0,757.0,396.0,0,0,0,0.0,0.0,0.0
1122,2361122,Harry Reid International Airport,LAS,El Paso International Airport,ELP,4/4/2023,12:10 PM,97,582.0,1,4/4/2023,2:47 PM,Domestic,0.0,false,16242.0,1164,158,9,50,99,2328.0,969.0,315.0,0,0,0,0.0,0.0,0.0
943,237943,El Paso International Airport,ELP,Heathrow Airport,LHR,4/2/2023,5:30 AM,645,5148.0,7,4/2/2023,11:15 PM,International,13.0,true,66329.0,15444,165,14,50,101,11064.0,3397.0,955.0,0,0,0,0.0,0.0,0.0
701,238701,Cancun International Airport,CUN,El Paso International Airport,ELP,3/30/2023,8:25 AM,190,1229.0,-2,3/30/2023,9:35 AM,International,4.0,true,71648.0,3687,166,14,58,94,10747.0,3071.0,986.0,0,0,0,0.0,0.0,0.0
944,238944,El Paso International Airport,ELP,Heathrow Airport,LHR,4/2/2023,8:25 AM,645,5148.0,7,4/4/2023,2:10 AM,International,13.0,true,66329.0,15444,159,15,58,86,10791.0,3237.0,832.0,0,0,0,0.0,0.0,0.0
702,230702,Cancun International Airport,CUN,El Paso International Airport,ELP,3/30/2023,12:10 PM,190,1229.0,-2,3/30/2023,1:20 PM,International,4.0,true,71648.0,3687,159,14,58,87,10061.0,4601.0,1027.0,0,0,0,0.0,0.0,0.0
703,231703,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/30/2023,5:30 AM,219,1449.0,2,3/30/2023,11:09 AM,International,4.0,true,57452.0,4347,148,9,43,96,9958.0,4664.0,1017.0,0,0,0,0.0,0.0,0.0
945,230945,El Paso International Airport,ELP,Heathrow Airport,LHR,4/2/2023,12:10 PM,645,5148.0,7,4/4/2023,5:55 AM,International,13.0,true,66329.0,15444,162,10,62,90,7591.0,5967.0,1325.0,0,0,0,0.0,0.0,0.0
946,231946,Heathrow Airport,LHR,El Paso International Airport,ELP,4/2/2023,5:30 AM,645,5148.0,-7,4/2/2023,9:15 AM,International,13.0,true,72726.0,15444,156,11,47,98,10159.0,3076.0,885.0,0,0,0,0.0,0.0,0.0
704,232704,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/30/2023,8:25 AM,219,1449.0,2,3/30/2023,2:04 PM,International,4.0,true,57452.0,4347,168,9,57,102,7807.0,3924.0,1022.0,0,0,0,0.0,0.0,0.0
947,232947,Heathrow Airport,LHR,El Paso International Airport,ELP,4/2/2023,8:25 AM,645,5148.0,-7,4/2/2023,12:10 PM,International,13.0,true,72726.0,15444,162,11,60,91,4689.0,3646.0,927.0,0,0,0,0.0,0.0,0.0
705,233705,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/30/2023,12:10 PM,219,1449.0,2,3/30/2023,5:49 PM,International,4.0,true,57452.0,4347,157,9,61,87,3918.0,5571.0,876.0,0,0,0,0.0,0.0,0.0
